year,month,hour,mean_eur_mwh
2029,9,9,77.91900176666667
2029,9,10,61.71063396666667
2029,9,11,57.261430499999996
2029,9,12,50.5055492
2029,9,13,48.89873416666667
2029,9,14,49.125887
2029,9,15,54.604639633333335
2029,9,16,69.89390449999999
2029,9,17,87.1948531
2029,9,18,86.20444906666667
2029,9,19,92.96102723333334
2029,9,20,94.19901256666667
2029,9,21,91.98915483333333
2029,9,22,92.681787
2029,9,23,87.7844631
2029,10,0,82.62181361290322
2029,10,1,80.69266812903226
2029,10,2,79.48289121875
2029,10,3,79.15609206451613
2029,10,4,79.76605174193548
2029,10,5,83.05543929032258
2029,10,6,89.18151267741936
2029,10,7,96.23481680645162
2029,10,8,97.01215483870968
2029,10,9,92.05958096774194
2029,10,10,83.59570722580645
2029,10,11,79.33140412903226
2029,10,12,74.60648322580646
2029,10,13,73.28079577419355
2029,10,14,74.65086735483871
2029,10,15,80.93755151612903
2029,10,16,91.95442551612904
2029,10,17,102.53020987096774
2029,10,18,93.32800961290323
2029,10,19,94.60587519354839
2029,10,20,90.90076861290324
2029,10,21,87.64507032258064
2029,10,22,88.52327051612903
2029,10,23,84.95085999999999
2029,11,0,105.36345956666668
2029,11,1,103.76563513333333
2029,11,2,102.77836699999999
2029,11,3,102.33936183333334
2029,11,4,102.534208
2029,11,5,104.67647506666667
2029,11,6,110.01321216666666
2029,11,7,118.48911073333333
2029,11,8,119.58141753333332
2029,11,9,116.52204463333332
2029,11,10,108.84162913333333
2029,11,11,105.93926253333332
2029,11,12,103.18861816666667
2029,11,13,103.08518786666667
2029,11,14,105.037796
2029,11,15,110.14347206666666
2029,11,16,121.49168949999999
2029,11,17,130.69322023333334
2029,11,18,116.35970823333334
2029,11,19,114.086625
2029,11,20,109.85627976666666
2029,11,21,106.68414726666667
2029,11,22,109.7192553
2029,11,23,106.7452618
2029,12,0,98.68401270967742
2029,12,1,97.05317683870967
2029,12,2,96.00858777419354
2029,12,3,95.5016255483871
2029,12,4,95.57835358064516
2029,12,5,97.43323893548387
2029,12,6,99.72100864516129
2029,12,7,107.55026816129032
2029,12,8,108.49962819354838
2029,12,9,105.91136706451613
2029,12,10,104.294104
2029,12,11,101.47356822580646
2029,12,12,98.72162509677419
2029,12,13,98.34271170967743
2029,12,14,100.34023538709678
2029,12,15,105.39099283870968
2029,12,16,115.0280159032258
2029,12,17,118.97835719354838
2029,12,18,113.01173251612903
2029,12,19,110.90495622580646
2029,12,20,107.04914822580646
2029,12,21,104.04647993548387
2029,12,22,104.22714722580646
2029,12,23,101.31268680645161
2030,1,0,66.36608022580646
2030,1,1,65.30571796774194
2030,1,2,64.64123312903226
2030,1,3,64.33724522580646
2030,1,4,64.44432729032258
2030,1,5,65.84275061290322
2030,1,6,68.413743
2030,1,7,75.06226167741936
2030,1,8,75.7322735483871
2030,1,9,73.83050258064516
2030,1,10,71.31311216129033
2030,1,11,69.41497735483871
2030,1,12,67.58602019354839
2030,1,13,67.50423145161291
2030,1,14,68.78095183870968
2030,1,15,72.09057380645162
2030,1,16,79.18463296774193
2030,1,17,81.8766749032258
2030,1,18,79.76407170967742
2030,1,19,78.2593010967742
2030,1,20,75.46356016129032
2030,1,21,73.3664780967742
2030,1,22,71.37056103225807
2030,1,23,69.42126329032259
2030,2,0,85.14314153571429
2030,2,1,83.77222071428571
2030,2,2,82.96236046428571
2030,2,3,82.58038717857143
2030,2,4,82.75333896428572
2030,2,5,84.55340325
2030,2,6,87.14155432142857
2030,2,7,94.85249817857142
2030,2,8,95.72780282142857
2030,2,9,93.26544621428572
2030,2,10,91.41341775000001
2030,2,11,88.99411214285715
2030,2,12,86.81223196428571
2030,2,13,86.70955042857143
2030,2,14,88.35220625
2030,2,15,92.53285053571429
2030,2,16,101.01925453571428
2030,2,17,104.56144421428571
2030,2,18,99.98037164285714
2030,2,19,98.06377192857143
2030,2,20,94.45990221428572
2030,2,21,91.76764742857142
2030,2,22,91.14906207142857
2030,2,23,88.65100939285715
2030,3,0,70.63862751612903
2030,3,1,69.47818996774194
2030,3,2,69.1282053
2030,3,3,68.39076277419356
2030,3,4,68.45168022580644
2030,3,5,69.7679461935484
2030,3,6,73.08819893548387
2030,3,7,78.79695161290323
2030,3,8,79.47023509677419
2030,3,9,77.44384029032257
2030,3,10,67.54646793548388
2030,3,11,65.53963125806452
2030,3,12,63.691077935483875
2030,3,13,63.52197409677419
2030,3,14,64.80547448387097
2030,3,15,68.24073822580645
2030,3,16,73.40631996774194
2030,3,17,87.31653625806452
2030,3,18,77.86357393548388
2030,3,19,76.39511303225807
2030,3,20,73.63947641935484
2030,3,21,71.51462577419355
2030,3,22,72.34462867741935
2030,3,23,70.33886458064516
2030,4,0,56.669917000000005
2030,4,1,54.963267699999996
2030,4,2,53.94806976666667
2030,4,3,53.55593856666667
2030,4,4,53.710993300000005
2030,4,5,55.53640086666667
2030,4,6,59.16537683333333
2030,4,7,63.37405043333333
2030,4,8,56.6759697
2030,4,9,48.42314273333333
2030,4,10,30.990107533333333
2030,4,11,28.14272106666667
2030,4,12,23.542817533333334
2030,4,13,22.560630033333332
2030,4,14,22.971159466666666
2030,4,15,26.15092663333333
2030,4,16,33.669198566666665
2030,4,17,52.649349199999996
2030,4,18,57.76213576666667
2030,4,19,64.51303446666667
2030,4,20,66.28398053333333
2030,4,21,63.00919986666667
2030,4,22,61.198730100000006
2030,4,23,57.903016066666666
2030,5,0,47.907286032258064
2030,5,1,46.4748894516129
2030,5,2,45.64159422580646
2030,5,3,45.34044470967742
2030,5,4,45.47470261290322
2030,5,5,47.00359367741935
2030,5,6,50.067903709677424
2030,5,7,53.89829835483871
2030,5,8,48.40438535483871
2030,5,9,41.366651999999995
2030,5,10,24.00207264516129
2030,5,11,21.616804225806455
2030,5,12,17.669908096774193
2030,5,13,16.846135
2030,5,14,17.19132383870968
2030,5,15,19.952660741935482
2030,5,16,27.62883864516129
2030,5,17,45.228505806451615
2030,5,18,49.42844061290322
2030,5,19,55.04287770967742
2030,5,20,56.48302987096774
2030,5,21,53.83044087096774
2030,5,22,51.70379767741935
2030,5,23,48.90797106451613
2030,6,0,42.6518575
2030,6,1,41.65294003333334
2030,6,2,41.01678566666667
2030,6,3,40.6997135
2030,6,4,40.722328966666666
2030,6,5,41.68631576666667
2030,6,6,43.4394866
2030,6,7,45.5284224
2030,6,8,43.681683166666666
2030,6,9,39.2585087
2030,6,10,21.8917891
2030,6,11,19.505917833333335
2030,6,12,15.958357900000001
2030,6,13,15.1928169
2030,6,14,15.291659166666667
2030,6,15,18.2437006
2030,6,16,26.425398499999996
2030,6,17,46.47805246666667
2030,6,18,46.17532846666666
2030,6,19,49.59123426666667
2030,6,20,50.27533656666667
2030,6,21,49.1851779
2030,6,22,52.20638086666667
2030,6,23,44.2675418
2030,7,0,66.638937
2030,7,1,65.09968796774193
2030,7,2,64.12024532258064
2030,7,3,63.627547096774194
2030,7,4,63.67883622580645
2030,7,5,65.37784180645161
2030,7,6,68.55882825806451
2030,7,7,71.32299032258064
2030,7,8,68.67971732258064
2030,7,9,62.14777912903226
2030,7,10,43.7324879032258
2030,7,11,40.303368258064516
2030,7,12,35.073495
2030,7,13,33.646779354838706
2030,7,14,33.80897870967742
2030,7,15,37.84952561290323
2030,7,16,47.92632770967742
2030,7,17,70.57990506451613
2030,7,18,69.33450129032259
2030,7,19,74.47982774193548
2030,7,20,75.31809651612903
2030,7,21,73.46888987096774
2030,7,22,77.99150096774194
2030,7,23,68.64898967741935
2030,8,0,50.45876777419355
2030,8,1,49.21717958064516
2030,8,2,48.428463032258065
2030,8,3,48.03750135483871
2030,8,4,48.06935983870968
2030,8,5,49.28436122580645
2030,8,6,51.46583887096774
2030,8,7,53.77499709677419
2030,8,8,51.74809225806452
2030,8,9,46.646100548387096
2030,8,10,28.867021096774195
2030,8,11,25.884573225806452
2030,8,12,21.693064
2030,8,13,20.76669648387097
2030,8,14,20.87720929032258
2030,8,15,24.433199870967744
2030,8,16,33.185402483870966
2030,8,17,53.8136439032258
2030,8,18,53.33802658064516
2030,8,19,57.37819712903226
2030,8,20,58.20544364516129
2030,8,21,56.93057351612903
2030,8,22,60.39016441935483
2030,8,23,51.98123448387097
2030,9,0,83.0851876
2030,9,1,81.1806741
2030,9,2,79.95854576666667
2030,9,3,79.34228076666666
2030,9,4,79.39932353333333
2030,9,5,81.40540266666667
2030,9,6,85.16322403333334
2030,9,7,89.08338616666667
2030,9,8,85.62252629999999
2030,9,9,77.23412113333333
2030,9,10,60.823367833333336
2030,9,11,56.5666815
2030,9,12,49.572061966666666
2030,9,13,47.89153143333333
2030,9,14,48.0974692
2030,9,15,53.672136466666664
2030,9,16,69.15001690000001
2030,9,17,85.95376176666667
2030,9,18,84.89685343333333
2030,9,19,91.3939563
2030,9,20,92.5245637
2030,9,21,90.26426450000001
2030,9,22,90.9811576
2030,9,23,86.22183036666667
2030,10,0,80.59687941935485
2030,10,1,78.59188929032258
2030,10,2,77.387091375
2030,10,3,77.02453064516129
2030,10,4,77.60315899999999
2030,10,5,80.94740135483872
2030,10,6,87.17883154838711
2030,10,7,94.76446587096774
2030,10,8,95.5775425483871
2030,10,9,90.2135444516129
2030,10,10,81.41907638709678
2030,10,11,77.18994290322581
2030,10,12,72.61434793548386
2030,10,13,71.27091370967743
2030,10,14,72.65852493548387
2030,10,15,78.84714967741937
2030,10,16,90.09509570967742
2030,10,17,101.04493316129032
2030,10,18,92.33777351612903
2030,10,19,93.71412906451613
2030,10,20,89.48417874193548
2030,10,21,85.95020387096774
2030,10,22,86.59162948387096
2030,10,23,82.91560606451613
2030,11,0,100.56890353333333
2030,11,1,98.9700528
2030,11,2,98.0077412
2030,11,3,97.55799146666666
2030,11,4,97.71816383333334
2030,11,5,99.76251046666667
2030,11,6,104.75112743333334
2030,11,7,112.80942693333333
2030,11,8,113.9445652
2030,11,9,110.98814716666666
2030,11,10,103.27686829999999
2030,11,11,100.4798424
2030,11,12,97.88074496666667
2030,11,13,97.71443256666666
2030,11,14,99.70043423333333
2030,11,15,104.67787270000001
2030,11,16,115.68118943333334
2030,11,17,124.70869986666666
2030,11,18,111.17553219999999
2030,11,19,109.0938268
2030,11,20,105.06819536666667
2030,11,21,102.00323263333333
2030,11,22,104.66389436666667
2030,11,23,101.80225503333332
2030,12,0,93.69488654838709
2030,12,1,92.10803574193548
2030,12,2,91.1186425483871
2030,12,3,90.6125777419355
2030,12,4,90.68201974193549
2030,12,5,92.56439996774193
2030,12,6,95.02165487096774
2030,12,7,102.80709487096775
2030,12,8,103.81796100000001
2030,12,9,101.18107322580644
2030,12,10,99.44932774193549
2030,12,11,96.79493422580646
2030,12,12,94.18857958064517
2030,12,13,93.82845929032257
2030,12,14,95.81369983870967
2030,12,15,100.52297225806451
2030,12,16,109.72006590322582
2030,12,17,113.40716803225807
2030,12,18,107.96970587096773
2030,12,19,105.92138219354838
2030,12,20,102.10455912903225
2030,12,21,99.16682306451612
2030,12,22,99.00111980645161
2030,12,23,96.1993534516129
