year,month,hour,mean_eur_mwh
2029,9,11,50.78194286666667
2029,9,12,44.40047023333333
2029,9,13,42.945516399999995
2029,9,14,43.138549766666664
2029,9,15,48.3437805
2029,9,16,63.1148504
2029,9,17,79.2140938
2029,9,18,78.2951094
2029,9,19,84.36802386666666
2029,9,20,85.46997696666668
2029,9,21,83.46510886666667
2029,9,22,83.60967743333335
2029,9,23,79.18568096666667
2029,10,0,73.23409029032258
2029,10,1,71.52491325806452
2029,10,2,70.419443
2029,10,3,70.15942651612903
2029,10,4,70.69556870967742
2029,10,5,73.60075338709677
2029,10,6,79.01377070967742
2029,10,7,85.53627867741936
2029,10,8,86.22000735483871
2029,10,9,81.83767577419354
2029,10,10,73.65549338709677
2029,10,11,69.88158480645161
2029,10,12,65.70027722580645
2029,10,13,64.52480348387097
2029,10,14,65.73287729032258
2029,10,15,71.28869364516129
2029,10,16,81.43065567741937
2029,10,17,91.35649025806453
2029,10,18,83.18979629032258
2029,10,19,84.31560461290323
2029,10,20,81.03773541935483
2029,10,21,78.1574107419355
2029,10,22,78.37891919354838
2029,10,23,75.21835183870968
2029,11,0,87.44028623333334
2029,11,1,86.10874796666667
2029,11,2,85.28176666666667
2029,11,3,84.9100816
2029,11,4,85.06200986666666
2029,11,5,86.82406063333333
2029,11,6,91.2253103
2029,11,7,98.65201959999999
2029,11,8,99.54568453333333
2029,11,9,97.01012163333333
2029,11,10,89.6091052
2029,11,11,87.1979905
2029,11,12,84.9107716
2029,11,13,84.81540653333333
2029,11,14,86.42220326666667
2029,11,15,90.64154873333334
2029,11,16,100.62376503333333
2029,11,17,109.08733636666666
2029,11,18,97.19007223333332
2029,11,19,95.30562436666666
2029,11,20,91.80556026666666
2029,11,21,89.17742086666667
2029,11,22,90.85281280000001
2029,11,23,88.38760380000001
2029,12,0,81.09121925806451
2029,12,1,79.76803774193549
2029,12,2,78.93091312903226
2029,12,3,78.53544887096774
2029,12,4,78.62189500000001
2029,12,5,80.16914896774193
2029,12,6,82.50343854838711
2029,12,7,89.49035564516129
2029,12,8,90.30481429032258
2029,12,9,88.20700883870967
2029,12,10,86.01593438709678
2029,12,11,83.7117624516129
2029,12,12,81.46784129032258
2029,12,13,81.16536193548387
2029,12,14,82.85869912903226
2029,12,15,87.08065264516128
2029,12,16,95.4478499032258
2029,12,17,98.75980683870968
2029,12,18,95.0123175483871
2029,12,19,93.30288874193549
2029,12,20,90.14850351612903
2029,12,21,87.69079696774193
2029,12,22,86.73244738709677
2029,12,23,84.33874364516129
2030,1,0,85.47683803225806
2030,1,1,84.126936
2030,1,2,83.29288932258065
2030,1,3,82.91410793548387
2030,1,4,83.0668379032258
2030,1,5,84.86832670967742
2030,1,6,87.4675318064516
2030,1,7,95.15884432258063
2030,1,8,96.027551
2030,1,9,93.59493622580645
2030,1,10,91.78080412903226
2030,1,11,89.35798977419354
2030,1,12,87.04922283870968
2030,1,13,86.95258916129032
2030,1,14,88.59596364516129
2030,1,15,92.83576806451613
2030,1,16,101.36837674193549
2030,1,17,104.84449206451613
2030,1,18,100.24444609677418
2030,1,19,98.32186961290323
2030,1,20,94.73865874193548
2030,1,21,92.05384290322581
2030,1,22,91.40853735483871
2030,1,23,88.91330241935484
2030,2,0,83.35230021428572
2030,2,1,81.98919635714286
2030,2,2,81.17599571428572
2030,2,3,80.78200371428571
2030,2,4,80.93040096428571
2030,2,5,82.66604614285714
2030,2,6,85.22586475
2030,2,7,92.79808528571428
2030,2,8,93.63085560714285
2030,2,9,91.21024775000001
2030,2,10,89.25629882142857
2030,2,11,86.87277825
2030,2,12,84.72496696428571
2030,2,13,84.60366317857142
2030,2,14,86.18611796428571
2030,2,15,90.24692932142857
2030,2,16,98.5497232857143
2030,2,17,101.98244471428572
2030,2,18,97.67799321428572
2030,2,19,95.79471421428572
2030,2,20,92.27010953571428
2030,2,21,89.63186467857143
2030,2,22,88.83188992857143
2030,2,23,86.38246932142856
2030,3,0,73.62547138709677
2030,3,1,72.43462887096774
2030,3,2,71.85635099999999
2030,3,3,71.33639651612903
2030,3,4,71.41747767741936
2030,3,5,72.8062459032258
2030,3,6,76.2828994516129
2030,3,7,82.16546061290323
2030,3,8,82.88797832258065
2030,3,9,80.79610374193548
2030,3,10,70.86185467741934
2030,3,11,68.78495490322581
2030,3,12,66.8723564516129
2030,3,13,66.71338106451613
2030,3,14,68.0749029032258
2030,3,15,71.69057461290322
2030,3,16,77.11613041935483
2030,3,17,91.17698896774193
2030,3,18,81.32769793548387
2030,3,19,79.8129196451613
2030,3,20,76.95066019354839
2030,3,21,74.74494161290323
2030,3,22,75.82990567741936
2030,3,23,73.74778970967742
2030,4,0,71.4291467
2030,4,1,69.2806978
2030,4,2,68.00317583333333
2030,4,3,67.51257623333333
2030,4,4,67.7105241
2030,4,5,70.01426373333334
2030,4,6,74.5730389
2030,4,7,79.34106109999999
2030,4,8,70.87513953333334
2030,4,9,60.43745943333333
2030,4,10,41.3189771
2030,4,11,37.74224063333334
2030,4,12,31.771780033333336
2030,4,13,30.541273766666666
2030,4,14,31.063483533333333
2030,4,15,35.2604159
2030,4,16,44.091819566666665
2030,4,17,65.19068173333334
2030,4,18,71.8158862
2030,4,19,80.37141716666666
2030,4,20,82.62547763333333
2030,4,21,78.50141773333333
2030,4,22,77.348567
2030,4,23,73.18540653333334
2030,5,0,60.38294816129032
2030,5,1,58.575676967741934
2030,5,2,57.52605138709677
2030,5,3,57.14749893548387
2030,5,4,57.31773616129032
2030,5,5,59.24939322580645
2030,5,6,63.11872351612903
2030,5,7,67.43068029032257
2030,5,8,60.49569580645161
2030,5,9,51.59821658064516
2030,5,10,32.44257129032258
2030,5,11,29.43092470967742
2030,5,12,24.34756664516129
2030,5,13,23.308549225806452
2030,5,14,23.746288193548388
2030,5,15,27.336063741935483
2030,5,16,36.49280419354839
2030,5,17,55.83469519354839
2030,5,18,61.21398896774193
2030,5,19,68.31446338709677
2030,5,20,70.1408325483871
2030,5,21,66.79439848387098
2030,5,22,65.2300020967742
2030,5,23,61.6962264516129
2030,6,0,54.002662099999995
2030,6,1,52.7077493
2030,6,2,51.875908933333335
2030,6,3,51.45095413333333
2030,6,4,51.45928086666667
2030,6,5,52.67269556666667
2030,6,6,54.897355266666665
2030,6,7,57.13973583333333
2030,6,8,54.79656813333334
2030,6,9,49.1959339
2030,6,10,30.185342666666667
2030,6,11,27.1470399
2030,6,12,22.8732817
2030,6,13,21.8794799
2030,6,14,21.987990033333336
2030,6,15,25.470643533333334
2030,6,16,35.41635023333333
2030,6,17,57.01190166666667
2030,6,18,56.65773283333333
2030,6,19,60.93121696666666
2030,6,20,61.7598681
2030,6,21,60.3566983
2030,6,22,64.03176293333334
2030,6,23,55.4337156
2030,7,0,54.49552048387097
2030,7,1,53.24184912903226
2030,7,2,52.44469587096774
2030,7,3,52.04477519354838
2030,7,4,52.08942338709677
2030,7,5,53.484059290322584
2030,7,6,56.09483767741935
2030,7,7,58.63959867741936
2030,7,8,56.498995161290324
2030,7,9,51.190750516129036
2030,7,10,32.96419703225806
2030,7,11,30.177108354838712
2030,7,12,25.730412612903226
2030,7,13,24.56205564516129
2030,7,14,24.696042645161288
2030,7,15,28.17506422580645
2030,7,16,37.831091903225804
2030,7,17,58.790233096774195
2030,7,18,57.70237019354839
2030,7,19,61.89634206451613
2030,7,20,62.57829258064516
2030,7,21,61.07113719354839
2030,7,22,64.80747761290323
2030,7,23,56.176300387096774
2030,8,0,61.52558693548387
2030,8,1,60.019895870967744
2030,8,2,59.063801870967744
2030,8,3,58.59176619354839
2030,8,4,58.635731
2030,8,5,60.12676064516129
2030,8,6,62.80666919354839
2030,8,7,65.30266516129032
2030,8,8,62.82455077419355
2030,8,9,56.59074632258064
2030,8,10,37.19355574193548
2030,8,11,33.58173941935484
2030,8,12,28.68649393548387
2030,8,13,27.546848677419355
2030,8,14,27.683491451612902
2030,8,15,31.79446270967742
2030,8,16,42.33668122580645
2030,8,17,64.51070477419356
2030,8,18,63.97793777419355
2030,8,19,68.91423174193548
2030,8,20,69.91964806451612
2030,8,21,68.3576938064516
2030,8,22,72.52767148387098
2030,8,23,63.47161606451613
2030,9,0,73.33973076666666
2030,9,1,71.64597793333334
2030,9,2,70.5526881
2030,9,3,69.9938177
2030,9,4,70.02812793333334
2030,9,5,71.77478816666667
2030,9,6,75.05946203333333
2030,9,7,78.78434673333332
2030,9,8,75.71762423333332
2030,9,9,68.3170504
2030,9,10,52.30104946666667
2030,9,11,48.5584294
2030,9,12,42.18866483333333
2030,9,13,40.70183923333333
2030,9,14,40.8713209
2030,9,15,45.972566199999996
2030,9,16,60.824731400000005
2030,9,17,76.17906183333334
2030,9,18,75.21010436666667
2030,9,19,80.89372553333332
2030,9,20,81.86975996666666
2030,9,21,79.8731627
2030,9,22,79.90366300000001
2030,9,23,75.71695633333334
2030,10,0,69.99825541935483
2030,10,1,68.26128864516129
2030,10,2,67.214805625
2030,10,3,66.90230919354838
2030,10,4,67.40257877419354
2030,10,5,70.29742341935484
2030,10,6,75.69191625806451
2030,10,7,82.59483877419355
2030,10,8,83.2980099032258
2030,10,9,78.65226370967741
2030,10,10,70.23128919354839
2030,10,11,66.56729803225807
2030,10,12,62.60304751612903
2030,10,13,61.43838616129032
2030,10,14,62.63907083870968
2030,10,15,68.00039293548387
2030,10,16,78.21089658064516
2030,10,17,88.36392051612903
2030,10,18,80.78857458064516
2030,10,19,81.97946348387096
2030,10,20,78.31620858064517
2030,10,21,75.25563270967741
2030,10,22,75.17536777419355
2030,10,23,71.99126987096774
2030,11,0,84.01533646666667
2030,11,1,82.67511123333334
2030,11,2,81.86472296666666
2030,11,3,81.48226156666666
2030,11,4,81.60736236666666
2030,11,5,83.3008126
2030,11,6,87.44339643333333
2030,11,7,94.55792536666667
2030,11,8,95.49342636666667
2030,11,9,93.02553970000001
2030,11,10,85.59113906666667
2030,11,11,83.25395783333333
2030,11,12,81.08038746666666
2030,11,13,80.9328783
2030,11,14,82.57819253333334
2030,11,15,86.7154806
2030,11,16,96.45221303333332
2030,11,17,104.79346793333335
2030,11,18,93.47980176666667
2030,11,19,91.74122226666667
2030,11,20,88.38763300000001
2030,11,21,85.83134976666666
2030,11,22,87.24252263333332
2030,11,23,84.85485976666668
2030,12,0,77.30354741935484
2030,12,1,76.0263022580645
2030,12,2,75.24675729032258
2030,12,3,74.8647290967742
2030,12,4,74.96036538709677
2030,12,5,76.55146287096775
2030,12,6,79.03817538709679
2030,12,7,86.02146919354838
2030,12,8,86.9079013548387
2030,12,9,84.77586409677419
2030,12,10,82.52184767741936
2030,12,11,80.36096812903226
2030,12,12,78.24290025806451
2030,12,13,77.96495412903226
2030,12,14,79.67975367741936
2030,12,15,83.66370874193548
2030,12,16,91.73416738709678
2030,12,17,94.87305803225807
2030,12,18,91.51557345161291
2030,12,19,89.86203738709678
2030,12,20,86.73909390322581
2030,12,21,84.33832448387096
2030,12,22,83.16064122580646
2030,12,23,80.86376396774193
