year,month,hour,mean_eur_mwh
2029,9,12,44.440058066666666
2029,9,13,42.98510423333333
2029,9,14,43.178137533333334
2029,9,15,48.328557833333335
2029,9,16,63.0996276
2029,9,17,79.19887113333333
2029,9,18,78.2798865
2029,9,19,84.35280106666667
2029,9,20,85.45475416666666
2029,9,21,83.44988623333333
2029,9,22,83.5944547
2029,9,23,79.1704582
2029,10,0,73.21886745161291
2029,10,1,71.50969048387097
2029,10,2,70.40422028125
2029,10,3,70.14420367741936
2029,10,4,70.68034603225806
2029,10,5,73.58553067741936
2029,10,6,78.99854796774194
2029,10,7,85.52105587096774
2029,10,8,86.20478448387097
2029,10,9,81.82245303225807
2029,10,10,73.64027058064515
2029,10,11,69.86636203225807
2029,10,12,65.6850545483871
2029,10,13,64.50958087096775
2029,10,14,65.71765454838709
2029,10,15,71.27347093548387
2029,10,16,81.41543287096775
2029,10,17,91.34126748387096
2029,10,18,83.1745734516129
2029,10,19,84.30038193548387
2029,10,20,81.02251267741936
2029,10,21,78.14218793548388
2029,10,22,78.36369638709678
2029,10,23,75.20312903225806
2029,11,0,87.42506343333334
2029,11,1,86.0935252
2029,11,2,85.26654400000001
2029,11,3,84.89485886666667
2029,11,4,85.0467871
2029,11,5,86.80883773333333
2029,11,6,91.2100876
2029,11,7,98.63679690000001
2029,11,8,99.53046166666667
2029,11,9,96.99489886666667
2029,11,10,89.5938824
2029,11,11,87.18276773333334
2029,11,12,84.89554883333334
2029,11,13,84.80018376666666
2029,11,14,86.40698046666667
2029,11,15,90.62632603333333
2029,11,16,100.60854223333334
2029,11,17,109.07211353333334
2029,11,18,97.17484936666666
2029,11,19,95.2904016
2029,11,20,91.7903375
2029,11,21,89.16219813333333
2029,11,22,90.83759003333333
2029,11,23,88.37238099999999
2029,12,0,81.0759964516129
2029,12,1,79.752815
2029,12,2,78.91569032258064
2029,12,3,78.52022609677418
2029,12,4,78.60667225806452
2029,12,5,80.15392619354837
2029,12,6,82.48821590322581
2029,12,7,89.47513277419355
2029,12,8,90.28959141935485
2029,12,9,88.1917860967742
2029,12,10,86.00071174193549
2029,12,11,83.69653961290322
2029,12,12,81.45261848387096
2029,12,13,81.15013925806451
2029,12,14,82.84347638709677
2029,12,15,87.0654299032258
2029,12,16,95.43262706451613
2029,12,17,98.74458396774195
2029,12,18,94.99709477419354
2029,12,19,93.28766603225807
2029,12,20,90.13328067741935
2029,12,21,87.67557419354839
2029,12,22,86.71722470967741
2029,12,23,84.32352093548387
2030,1,0,85.45374525806452
2030,1,1,84.10384325806451
2030,1,2,83.26979658064516
2030,1,3,82.89101512903227
2030,1,4,83.04374506451613
2030,1,5,84.84523406451613
2030,1,6,87.44443906451613
2030,1,7,95.1357514516129
2030,1,8,96.00445829032257
2030,1,9,93.57184338709676
2030,1,10,91.75771129032259
2030,1,11,89.33489706451613
2030,1,12,87.02613000000001
2030,1,13,86.92949641935485
2030,1,14,88.57287090322582
2030,1,15,92.81267525806452
2030,1,16,101.3452840967742
2030,1,17,104.82139935483872
2030,1,18,100.22135335483871
2030,1,19,98.29877687096774
2030,1,20,94.71556596774194
2030,1,21,92.03075022580646
2030,1,22,91.38544458064516
2030,1,23,88.89020958064516
2030,2,0,83.32920732142858
2030,2,1,81.96610360714286
2030,2,2,81.15290285714286
2030,2,3,80.75891107142857
2030,2,4,80.90730814285715
2030,2,5,82.64295332142856
2030,2,6,85.202772
2030,2,7,92.77499250000001
2030,2,8,93.60776278571429
2030,2,9,91.1871550357143
2030,2,10,89.23320614285714
2030,2,11,86.84968557142858
2030,2,12,84.70187417857143
2030,2,13,84.58057032142857
2030,2,14,86.16302528571428
2030,2,15,90.22383657142858
2030,2,16,98.52663060714285
2030,2,17,101.95935203571428
2030,2,18,97.65490057142857
2030,2,19,95.77162139285714
2030,2,20,92.24701664285715
2030,2,21,89.60877192857143
2030,2,22,88.80879710714285
2030,2,23,86.35937657142857
2030,3,0,73.6023785483871
2030,3,1,72.4115360967742
2030,3,2,71.83325826666666
2030,3,3,71.31330377419354
2030,3,4,71.39438480645161
2030,3,5,72.78315306451613
2030,3,6,76.25980664516129
2030,3,7,82.14236777419354
2030,3,8,82.8648855483871
2030,3,9,80.77301087096775
2030,3,10,70.83876193548387
2030,3,11,68.76186212903225
2030,3,12,66.8492635483871
2030,3,13,66.69028825806451
2030,3,14,68.05181019354839
2030,3,15,71.66748187096773
2030,3,16,77.09303770967742
2030,3,17,91.15389632258065
2030,3,18,81.30460516129033
2030,3,19,79.78982683870969
2030,3,20,76.9275673548387
2030,3,21,74.72184887096775
2030,3,22,75.806813
2030,3,23,73.72469696774195
2030,4,0,71.4060539
2030,4,1,69.2576051
2030,4,2,67.98008316666667
2030,4,3,67.48948346666667
2030,4,4,67.68743126666666
2030,4,5,69.99117086666666
2030,4,6,74.54994613333334
2030,4,7,79.31796836666668
2030,4,8,70.85204683333333
2030,4,9,60.414366666666666
2030,4,10,41.369723
2030,4,11,37.79298626666667
2030,4,12,31.82252553333333
2030,4,13,30.5920194
2030,4,14,31.1142292
2030,4,15,35.3111616
2030,4,16,44.068726866666665
2030,4,17,65.1675889
2030,4,18,71.79279343333334
2030,4,19,80.34832446666665
2030,4,20,82.60238493333333
2030,4,21,78.47832493333334
2030,4,22,77.3254742
2030,4,23,73.16231386666666
2030,5,0,60.359855483870966
2030,5,1,58.55258409677419
2030,5,2,57.502958838709674
2030,5,3,57.124406161290324
2030,5,4,57.29464338709678
2030,5,5,59.22630038709677
2030,5,6,63.095630774193545
2030,5,7,67.40758748387097
2030,5,8,60.47260309677419
2030,5,9,51.57512383870968
2030,5,10,32.490934903225806
2030,5,11,29.47928829032258
2030,5,12,24.55963364516129
2030,5,13,23.520616161290324
2030,5,14,23.95835519354839
2030,5,15,27.384427258064516
2030,5,16,36.46971148387097
2030,5,17,55.811602419354834
2030,5,18,61.190896225806455
2030,5,19,68.29137070967741
2030,5,20,70.11773983870968
2030,5,21,66.77130577419355
2030,5,22,65.20690919354838
2030,5,23,61.673133709677415
2030,6,0,53.9795692
2030,6,1,52.68465653333333
2030,6,2,51.852816233333336
2030,6,3,51.4278613
2030,6,4,51.43618803333333
2030,6,5,52.64960276666667
2030,6,6,54.874262433333335
2030,6,7,57.116642999999996
2030,6,8,54.7734753
2030,6,9,49.17284123333333
2030,6,10,30.439143466666668
2030,6,11,27.4008408
2030,6,12,23.1270826
2030,6,13,22.133280633333335
2030,6,14,22.241790833333333
2030,6,15,25.724444366666667
2030,6,16,35.39325763333333
2030,6,17,56.9888089
2030,6,18,56.63464006666666
2030,6,19,60.90812433333333
2030,6,20,61.736775433333335
2030,6,21,60.33360553333333
2030,6,22,64.00867016666668
2030,6,23,55.410622833333335
2030,7,0,54.47242770967742
2030,7,1,53.218756322580646
2030,7,2,52.42160316129032
2030,7,3,52.02168241935484
2030,7,4,52.066330580645165
2030,7,5,53.46096661290322
2030,7,6,56.07174487096774
2030,7,7,58.616505967741936
2030,7,8,56.475902387096774
2030,7,9,51.167657677419356
2030,7,10,33.21376409677419
2030,7,11,30.426675322580646
2030,7,12,25.979979548387096
2030,7,13,24.81162258064516
2030,7,14,24.945609516129032
2030,7,15,28.424631032258063
2030,7,16,37.807999064516125
2030,7,17,58.767140387096774
2030,7,18,57.67927748387097
2030,7,19,61.873249354838705
2030,7,20,62.55519990322581
2030,7,21,61.0480444516129
2030,7,22,64.78438480645161
2030,7,23,56.15320767741936
2030,8,0,61.50249419354838
2030,8,1,59.99680325806452
2030,8,2,59.040709096774194
2030,8,3,58.56867332258065
2030,8,4,58.61263829032258
2030,8,5,60.10366793548387
2030,8,6,62.78357625806452
2030,8,7,65.27957248387096
2030,8,8,62.801458064516126
2030,8,9,56.567653645161286
2030,8,10,37.44493719354839
2030,8,11,33.833120967741934
2030,8,12,28.937875387096774
2030,8,13,27.798230193548388
2030,8,14,27.934872774193547
2030,8,15,32.04584409677419
2030,8,16,42.313588419354836
2030,8,17,64.487612
2030,8,18,63.95484490322581
2030,8,19,68.8911390967742
2030,8,20,69.89655545161291
2030,8,21,68.33460093548386
2030,8,22,72.50457874193548
2030,8,23,63.448523290322576
2030,9,0,73.31663793333334
2030,9,1,71.62288526666666
2030,9,2,70.52959533333333
2030,9,3,69.97072496666667
2030,9,4,70.00503529999999
2030,9,5,71.7516954
2030,9,6,75.03636920000001
2030,9,7,78.761254
2030,9,8,75.69453146666666
2030,9,9,68.29395763333333
2030,9,10,52.327274933333335
2030,9,11,48.58465486666667
2030,9,12,42.214890233333335
2030,9,13,40.728064466666666
2030,9,14,40.8975462
2030,9,15,45.9987915
2030,9,16,60.80163876666666
2030,9,17,76.15596906666666
2030,9,18,75.1870116
2030,9,19,80.87063273333334
2030,9,20,81.84666723333333
2030,9,21,79.85006990000001
2030,9,22,79.88057016666667
2030,9,23,75.69386366666666
2030,10,0,69.97516264516129
2030,10,1,68.23819593548387
2030,10,2,67.1917128125
2030,10,3,66.87921641935483
2030,10,4,67.37948609677419
2030,10,5,70.27433058064517
2030,10,6,75.6688234516129
2030,10,7,82.57174587096775
2030,10,8,83.27491709677419
2030,10,9,78.62917103225806
2030,10,10,70.2081964516129
2030,10,11,66.54420532258064
2030,10,12,62.57995483870968
2030,10,13,61.41529341935484
2030,10,14,62.61597793548387
2030,10,15,67.97730032258065
2030,10,16,78.18780380645161
2030,10,17,88.34082777419356
2030,10,18,80.76548183870968
2030,10,19,81.95637058064516
2030,10,20,78.2931157419355
2030,10,21,75.2325399032258
2030,10,22,75.15227516129032
2030,10,23,71.96817732258064
2030,11,0,83.99224366666667
2030,11,1,82.65201843333332
2030,11,2,81.84163026666667
2030,11,3,81.45916886666667
2030,11,4,81.58426953333333
2030,11,5,83.27772006666667
2030,11,6,87.42030363333333
2030,11,7,94.53483273333333
2030,11,8,95.47033363333334
2030,11,9,93.0024469
2030,11,10,85.56804623333333
2030,11,11,83.23086493333334
2030,11,12,81.0572946
2030,11,13,80.90978546666666
2030,11,14,82.55509980000001
2030,11,15,86.69238803333333
2030,11,16,96.4291204
2030,11,17,104.7703752
2030,11,18,93.4567091
2030,11,19,91.71812953333333
2030,11,20,88.36454023333334
2030,11,21,85.80825693333333
2030,11,22,87.21942993333333
2030,11,23,84.83176693333333
2030,12,0,77.28045467741934
2030,12,1,76.00320951612903
2030,12,2,75.2236645483871
2030,12,3,74.84163622580644
2030,12,4,74.93727267741936
2030,12,5,76.52837019354838
2030,12,6,79.01508258064516
2030,12,7,85.99837635483871
2030,12,8,86.88480864516129
2030,12,9,84.75277125806451
2030,12,10,82.498755
2030,12,11,80.33787548387096
2030,12,12,78.21980751612904
2030,12,13,77.94186138709676
2030,12,14,79.65666103225806
2030,12,15,83.64061606451612
2030,12,16,91.71107467741935
2030,12,17,94.84996529032257
2030,12,18,91.49248058064515
2030,12,19,89.83894464516128
2030,12,20,86.71600125806451
2030,12,21,84.3152319032258
2030,12,22,83.1375484516129
2030,12,23,80.84067125806452
